project_id,project_type,state,district,terrain_type,land_area_hectares,estimated_cost_inr_crore,project_start_year,affected_families_count,title_dispute_rate_percent,local_protest_flag,compensation_multiplier_demand,sia_approval_status,section_11_notification_days,forest_clearance_status,fund_disbursement_percent,sia_approval_status_risk_score,forest_clearance_status_risk_score,C_r,F_r,H_r,W_r,P_r,land_area_log,project_age_years,delay_binary_label,delay_risk_tier,CRS,CRS_tier
NHAI-MH-2024-0633,Highway,Maharashtra,Mumbai Suburban,Forest_Eco_Sensitive,92.72,711.89,2024,71,30.02,False,2.12,Pending,527,Stage_1_Pending,0.0,1.0,1.0,1.0,0.527,0.5256,0.6,0.0,1.9718,2,1,Very_High,68.72,High
NHAI-WB-2020-0185,Highway,West Bengal,Purba Bardhaman,Tribal_Schedule_V,128.69,865.73,2020,279,18.84,False,3.04,Approved,679,Stage_1_Pending,46.5,0.0,1.0,1.0,0.6943,0.4936,0.8,0.0,2.1129,6,1,Very_High,60.65,High
NHAI-KL-2024-0102,Highway,Kerala,Pathanamthitta,Forest_Eco_Sensitive,172.94,1380.44,2024,205,38.83,False,3.89,Approved,458,Approved,70.31,0.0,0.0,1.0,0.6565,0.5694,0.75,0.0,2.2404,2,1,Very_High,43.99,Moderate
MoR-JH-2020-0118,Railway,Jharkhand,Ranchi,Tribal_Schedule_V,543.74,2671.41,2020,354,46.34,False,3.19,Approved,672,Stage_1_Pending,8.86,0.0,1.0,1.0,0.7236,0.6881,0.55,0.0,2.7362,6,1,Very_High,56.16,High
MoR-RJ-2023-0457,Railway,Rajasthan,Kota,Rural_Agri,337.9,1800.95,2023,758,30.39,False,1.21,Approved,237,Approved,14.05,0.0,0.0,0.21,0.8172,0.5826,0.4,0.0,2.5301,3,0,High,25.98,Moderate
MoR-BR-2020-0191,Railway,Bihar,Saran,Rural_Agri,163.69,1180.19,2020,229,29.46,False,2.42,Pending,209,Not_Required,16.67,1.0,0.0,1.0,0.6701,0.4749,0.75,0.0,2.2167,6,0,High,59.23,High
NHAI-RJ-2022-0458,Highway,Rajasthan,Udaipur,Tribal_Schedule_V,176.14,1257.2,2022,126,28.74,False,1.92,Pending,705,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5969,0.5716,0.4,0.0,2.2483,4,1,Very_High,65.95,High
MNRE-KA-2022-0388,Renewable_Energy,Karnataka,Tumakuru,Rural_Agri,66.05,327.08,2022,311,43.96,False,3.12,Pending,429,Stage_1_Pending,6.38,1.0,1.0,1.0,0.7077,0.4418,0.55,0.0,1.8264,4,1,Very_High,70.88,High
MNRE-KA-2023-0389,Renewable_Energy,Karnataka,Mysuru,Urban,36.17,100.02,2023,473,4.28,False,1.87,Approved,156,Not_Required,20.85,0.0,0.0,0.87,0.7592,0.4418,0.55,0.0,1.5702,3,0,Medium,39.51,Moderate
NHAI-MH-2017-0634,Highway,Maharashtra,Chandrapur,Urban,241.39,1510.68,2017,2972,28.04,False,1.84,Rejected,205,Not_Required,42.46,1.0,0.0,0.84,0.9855,0.5256,0.6,0.0,2.3845,9,0,High,58.95,High
NHAI-MH-2022-0635,Highway,Maharashtra,Thane,Forest_Eco_Sensitive,285.95,1496.82,2022,349,52.74,False,3.24,Approved,450,Stage_1_Pending,34.66,0.0,1.0,1.0,0.7218,0.5256,0.6,0.0,2.4578,4,1,Very_High,57.13,High
NHAI-JK-2023-0031,Highway,Jammu and Kashmir,Kulgam,Forest_Eco_Sensitive,75.1,386.77,2023,38,24.43,False,2.82,Pending,690,Stage_1_Pending,7.44,1.0,1.0,1.0,0.4514,0.6988,0.7,0.0,1.8814,3,1,Very_High,69.4,High
NHAI-BR-2025-0192,Highway,Bihar,Paschim Champaran,Rural_Agri,187.37,847.0,2025,667,12.62,False,2.26,Pending,238,Not_Required,39.39,1.0,0.0,1.0,0.8015,0.4694,0.75,0.0,2.275,1,0,High,61.53,High
MoR-CG-2021-0123,Railway,Chhattisgarh,Balod,Forest_Eco_Sensitive,332.05,2472.5,2021,368,53.03,True,2.43,Pending,451,Approved,24.61,1.0,0.0,1.0,0.7284,0.6861,0.55,0.7,2.5225,5,1,Very_High,66.75,High
MoR-AP-2024-0172,Railway,Andhra Pradesh,Tirupati,Rural_Agri,481.12,2252.26,2024,934,23.7,False,1.84,Approved,378,Stage_1_Pending,12.21,0.0,1.0,0.84,0.8429,0.5713,0.75,0.0,2.6832,2,1,Very_High,59.45,High
NHAI-PB-2021-0132,Highway,Punjab,Kapurthala,Urban,265.32,2821.39,2021,2681,26.04,False,2.13,Approved,110,Not_Required,83.28,0.0,0.0,1.0,0.9728,0.4404,0.5,0.0,2.4254,5,0,Medium,44.52,Moderate
NHAI-UP-2024-0540,Highway,Uttar Pradesh,Prayagraj,Rural_Agri,281.42,2042.22,2024,1242,24.0,False,2.29,Approved,359,Not_Required,34.39,0.0,0.0,1.0,0.878,0.4713,0.6,0.0,2.4509,2,0,High,44.87,Moderate
NHAI-MH-2023-0636,Highway,Maharashtra,Sindhudurg,Rural_Agri,293.57,1963.1,2023,831,30.47,False,2.14,Approved,191,Not_Required,28.42,0.0,0.0,1.0,0.8285,0.5256,0.6,0.0,2.4692,3,0,High,44.0,Moderate
NHAI-MH-2023-0637,Highway,Maharashtra,Kolhapur,Rural_Agri,209.06,1882.79,2023,826,8.74,False,2.03,Pending,289,Approved,62.39,1.0,0.0,1.0,0.8278,0.5256,0.6,0.0,2.3223,3,0,High,58.99,High
NHAI-CG-2022-0124,Highway,Chhattisgarh,Korba,Rural_Agri,175.69,1303.84,2022,387,13.74,False,2.09,Approved,335,Not_Required,61.21,0.0,0.0,1.0,0.7345,0.6694,0.55,0.0,2.2472,4,0,High,41.35,Moderate
MoR-WB-2017-0186,Railway,West Bengal,Alipurduar,Rural_Agri,402.02,2433.13,2017,1022,11.97,False,1.77,Exempted,368,Stage_1_Pending,38.26,0.0,1.0,0.77,0.854,0.5051,0.8,0.0,2.6053,9,1,Very_High,59.42,High
MNRE-RJ-2024-0459,Renewable_Energy,Rajasthan,Dungarpur,Tribal_Schedule_V,54.09,135.07,2024,84,49.64,True,2.79,Pending,402,Approved,18.15,1.0,0.0,1.0,0.5474,0.4767,0.4,0.7,1.7411,2,1,Very_High,60.58,High
NHAI-UP-2021-0541,Highway,Uttar Pradesh,Gorakhpur,Forest_Eco_Sensitive,77.91,481.33,2021,88,43.88,False,3.29,Approved,670,Stage_1_Pending,28.72,0.0,1.0,1.0,0.5531,0.4713,0.6,0.0,1.8971,5,1,Very_High,54.18,High
NHAI-TN-2018-0372,Highway,Tamil Nadu,Villupuram,Rural_Agri,351.2,1514.73,2018,1407,26.7,True,2.25,Approved,471,Approved,0.0,0.0,0.0,1.0,0.8934,0.4794,0.7,0.7,2.5468,8,1,Very_High,57.63,High
NHAI-KA-2022-0391,Highway,Karnataka,Hassan,Urban,108.22,907.06,2022,1595,33.72,True,2.04,Approved,254,Not_Required,53.45,0.0,0.0,1.0,0.9088,0.4867,0.55,0.7,2.0383,4,0,High,54.9,High
MNRE-OD-2025-0160,Renewable_Energy,Odisha,Jajpur,Tribal_Schedule_V,90.94,386.58,2025,186,57.64,False,3.09,Exempted,447,Not_Required,3.86,0.0,0.0,1.0,0.6446,0.5579,0.8,0.0,1.9635,1,1,Very_High,44.78,Moderate
NHAI-GJ-2023-0416,Highway,Gujarat,Navsari,Rural_Agri,242.55,1488.7,2023,1032,31.33,False,3.03,Pending,197,Not_Required,37.22,1.0,0.0,1.0,0.8552,0.5459,0.55,0.0,2.3866,3,0,High,58.47,High
NHAI-JH-2023-0119,Highway,Jharkhand,East Singhbhum,Forest_Eco_Sensitive,167.35,1261.06,2023,63,27.6,False,2.85,Pending,443,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5125,0.6928,0.55,0.0,2.2262,3,1,Very_High,67.47,High
NHAI-UP-2023-0542,Highway,Uttar Pradesh,Meerut,Rural_Agri,176.73,1045.65,2023,308,24.13,False,2.64,Exempted,314,Not_Required,58.69,0.0,0.0,1.0,0.7065,0.4713,0.6,0.0,2.2498,3,0,High,41.86,Moderate
NHAI-KA-2016-0392,Highway,Karnataka,Davanagere,Rural_Agri,174.51,1413.86,2016,231,17.3,False,1.83,Exempted,308,Not_Required,0.0,0.0,0.0,1.0,0.6712,0.4867,0.55,0.0,2.2443,10,0,High,40.25,Moderate
MNRE-UP-2024-0543,Renewable_Energy,Uttar Pradesh,Gorakhpur,Urban,57.3,197.31,2024,594,9.77,False,1.54,Rejected,75,Not_Required,56.13,1.0,0.0,0.54,0.7872,0.3761,0.6,0.0,1.7657,2,0,Low,50.23,High
MoR-JH-2016-0120,Railway,Jharkhand,Latehar,Rural_Agri,184.96,683.71,2016,935,32.1,False,2.73,Approved,354,Not_Required,20.74,0.0,0.0,1.0,0.8431,0.6881,0.55,0.0,2.2694,10,0,High,43.25,Moderate
NHAI-HR-2021-0133,Highway,Haryana,Panipat,Rural_Agri,127.19,649.65,2021,312,14.89,False,2.32,Pending,464,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7081,0.4126,0.5,0.0,2.1079,5,1,Very_High,69.89,High
NHAI-GJ-2023-0417,Highway,Gujarat,Rajkot,Tribal_Schedule_V,61.91,294.86,2023,69,53.64,True,2.89,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5235,0.5459,0.55,0.7,1.7987,3,1,Very_High,78.16,Critical
MNRE-WB-2021-0187,Renewable_Energy,West Bengal,Purba Bardhaman,Urban,45.29,112.79,2021,270,7.11,False,1.32,Exempted,109,Not_Required,73.62,0.0,0.0,0.32,0.6903,0.4149,0.8,0.0,1.6655,5,0,Medium,33.68,Moderate
MoR-KA-2020-0393,Railway,Karnataka,Kolar,Rural_Agri,200.04,965.18,2020,445,31.44,False,2.94,Pending,460,Not_Required,9.94,1.0,0.0,1.0,0.7517,0.5163,0.55,0.0,2.3033,6,1,Very_High,56.65,High
NHAI-OD-2023-0161,Highway,Odisha,Puri,Forest_Eco_Sensitive,275.62,2638.12,2023,389,37.42,False,2.43,Pending,697,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7352,0.6207,0.8,0.0,2.4419,3,1,Very_High,76.37,Critical
MoR-MH-2016-0638,Railway,Maharashtra,Amravati,Forest_Eco_Sensitive,456.46,2458.89,2016,173,43.61,False,2.58,Approved,649,Approved,32.42,0.0,0.0,1.0,0.6357,0.5481,0.6,0.0,2.6604,10,1,Very_High,40.63,Moderate
NHAI-UP-2024-0544,Highway,Uttar Pradesh,Bareilly,Rural_Agri,195.5,1057.87,2024,1013,13.05,False,2.55,Approved,191,Not_Required,81.17,0.0,0.0,1.0,0.8529,0.4713,0.6,0.0,2.2934,2,0,High,44.43,Moderate
MNRE-GJ-2020-0418,Renewable_Energy,Gujarat,Bhavnagar,Rural_Agri,7.14,21.47,2020,19,28.65,False,2.54,Approved,332,Not_Required,27.76,0.0,0.0,1.0,0.3691,0.4634,0.55,0.0,0.9106,6,0,High,34.96,Moderate
MoR-RJ-2022-0460,Railway,Rajasthan,Jaisalmer,Rural_Agri,188.28,1405.16,2022,362,22.61,False,1.71,Approved,400,Not_Required,41.21,0.0,0.0,0.71,0.7263,0.5826,0.4,0.0,2.2771,4,1,Very_High,33.14,Moderate
NHAI-GJ-2019-0419,Highway,Gujarat,Gandhinagar,Tribal_Schedule_V,141.29,1320.48,2019,72,52.34,True,3.7,Rejected,475,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5287,0.5459,0.55,0.7,2.1532,7,1,Very_High,78.25,Critical
NHAI-TN-2023-0373,Highway,Tamil Nadu,Tiruppur,Urban,217.99,1188.06,2023,2012,8.3,False,2.44,Approved,116,Not_Required,76.66,0.0,0.0,1.0,0.9374,0.4794,0.7,0.0,2.3404,3,0,Medium,47.9,Moderate
MoR-BR-2025-0193,Railway,Bihar,Samastipur,Rural_Agri,294.54,1879.91,2025,1400,25.62,False,2.31,Exempted,453,Not_Required,40.64,0.0,0.0,1.0,0.8928,0.4749,0.75,0.0,2.4706,1,1,Very_High,48.12,Moderate
MoR-UP-2024-0545,Railway,Uttar Pradesh,Kanpur Nagar,Rural_Agri,543.52,2205.76,2024,2375,43.94,False,2.92,Approved,160,Not_Required,22.04,0.0,0.0,1.0,0.9578,0.4761,0.6,0.0,2.736,2,0,Medium,46.26,Moderate
MoR-GJ-2021-0420,Railway,Gujarat,Sabarkantha,Urban,428.29,513.95,2021,4087,17.51,False,2.5,Approved,212,Not_Required,45.61,0.0,0.0,1.0,1.0,0.5431,0.55,0.0,2.6328,5,0,High,46.0,Moderate
NHAI-DL-2015-0053,Highway,Delhi,North East Delhi,Urban,242.15,2088.37,2015,1519,36.41,False,2.08,Approved,154,Not_Required,59.82,0.0,0.0,1.0,0.9028,0.2728,0.5,0.0,2.3859,11,0,Medium,43.3,Moderate
NHAI-DL-2026-0054,Highway,Delhi,West Delhi,Urban,70.95,484.08,2026,1023,13.89,False,1.94,Approved,169,Not_Required,76.54,0.0,0.0,0.94,0.8541,0.2728,0.5,0.0,1.857,0,0,Medium,41.4,Moderate
NHAI-MH-2017-0639,Highway,Maharashtra,Ratnagiri,Rural_Agri,134.73,743.34,2017,310,22.02,False,1.77,Approved,450,Not_Required,40.16,0.0,0.0,0.77,0.7073,0.5256,0.6,0.0,2.1327,9,1,Very_High,37.85,Moderate
MNRE-KA-2017-0394,Renewable_Energy,Karnataka,Kolar,Tribal_Schedule_V,73.28,246.84,2017,64,49.55,True,2.67,Pending,659,Not_Required,0.0,1.0,0.0,1.0,0.5144,0.4418,0.55,0.7,1.8709,9,1,Very_High,63.0,High
MoR-TN-2021-0374,Railway,Tamil Nadu,Kanchipuram,Urban,399.6,2463.66,2021,5903,28.17,True,1.68,Approved,317,Not_Required,18.12,0.0,0.0,0.68,1.0,0.5002,0.7,0.7,2.6027,5,0,High,53.9,High
NHAI-RJ-2020-0461,Highway,Rajasthan,Ajmer,Urban,286.29,1983.63,2020,2871,19.25,False,2.18,Rejected,118,Not_Required,44.48,1.0,0.0,1.0,0.9812,0.5716,0.4,0.0,2.4583,6,0,Medium,57.67,High
MoR-HP-2026-0034,Railway,Himachal Pradesh,Lahaul and Spiti,Urban,405.44,1591.68,2026,4010,21.45,False,1.65,Approved,188,Not_Required,60.24,0.0,0.0,0.65,1.0,0.7358,0.75,0.0,2.609,0,0,High,43.88,Moderate
NHAI-KL-2015-0103,Highway,Kerala,Kottayam,Tribal_Schedule_V,190.21,936.22,2015,384,45.46,True,3.63,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7336,0.5694,0.75,0.7,2.2815,11,1,Very_High,85.84,Critical
NHAI-AP-2021-0174,Highway,Andhra Pradesh,Kurnool,Urban,241.37,1803.63,2021,1498,18.89,False,1.61,Exempted,151,Not_Required,38.67,0.0,0.0,0.61,0.9011,0.5669,0.75,0.0,2.3845,5,0,Medium,41.44,Moderate
NHAI-MH-2018-0640,Highway,Maharashtra,Ratnagiri,Urban,114.46,365.31,2018,1447,5.69,False,2.37,Exempted,161,Not_Required,49.37,0.0,0.0,1.0,0.8968,0.5256,0.6,0.0,2.0624,8,0,Medium,45.19,Moderate
NHAI-TN-2016-0375,Highway,Tamil Nadu,Kanyakumari,Rural_Agri,133.65,966.43,2016,388,31.95,False,1.97,Approved,341,Not_Required,35.53,0.0,0.0,0.97,0.7349,0.4794,0.7,0.0,2.1292,10,0,High,43.84,Moderate
MoR-UP-2020-0546,Railway,Uttar Pradesh,Mirzapur,Rural_Agri,632.19,4667.67,2020,1606,15.61,False,2.17,Pending,134,Not_Required,6.42,0.5,0.0,1.0,0.9097,0.4761,0.6,0.0,2.8015,6,0,Medium,52.92,High
NHAI-UP-2022-0547,Highway,Uttar Pradesh,Lucknow,Rural_Agri,94.23,664.91,2022,203,15.18,False,2.3,Pending,409,Not_Required,28.26,1.0,0.0,1.0,0.6553,0.4713,0.6,0.0,1.9788,4,1,Very_High,55.97,High
MNRE-GJ-2019-0421,Renewable_Energy,Gujarat,Vadodara,Urban,37.98,118.31,2019,196,8.87,False,1.53,Approved,85,Not_Required,62.12,0.0,0.0,0.53,0.651,0.4634,0.55,0.0,1.5908,7,0,Low,31.67,Moderate
NHAI-MP-2022-0334,Highway,Madhya Pradesh,Gwalior,Urban,336.67,2797.29,2022,7232,33.46,True,2.43,Approved,292,Not_Required,33.27,0.0,0.0,1.0,1.0,0.6087,0.5,0.7,2.5285,4,0,High,55.5,High
MoR-WB-2023-0188,Railway,West Bengal,Jalpaiguri,Urban,491.52,3295.48,2023,4527,33.32,False,1.43,Approved,142,Not_Required,88.64,0.0,0.0,0.43,1.0,0.5051,0.8,0.0,2.6924,3,0,Medium,41.02,Moderate
MNRE-AP-2015-0175,Renewable_Energy,Andhra Pradesh,Ananthapuramu,Rural_Agri,70.31,275.18,2015,263,20.43,False,2.12,Pending,257,Not_Required,29.35,1.0,0.0,1.0,0.6871,0.4559,0.75,0.0,1.8532,11,0,High,59.52,High
MoR-OD-2021-0162,Railway,Odisha,Jharsuguda,Rural_Agri,199.94,750.09,2021,860,10.19,False,2.61,Approved,363,Approved,28.23,0.0,0.0,1.0,0.8328,0.7152,0.8,0.0,2.3031,5,0,High,48.07,Moderate
MoR-GJ-2015-0422,Railway,Gujarat,Kutch,Tribal_Schedule_V,522.23,1799.09,2015,617,58.04,False,3.0,Pending,685,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7919,0.5431,0.55,0.0,2.7187,11,1,Very_High,72.36,High
MNRE-KA-2023-0395,Renewable_Energy,Karnataka,Bengaluru Rural,Rural_Agri,39.19,205.29,2023,121,18.81,False,1.43,Approved,201,Not_Required,38.2,0.0,0.0,0.43,0.592,0.4418,0.55,0.0,1.6041,3,0,High,28.88,Moderate
NHAI-JH-2022-0121,Highway,Jharkhand,Dhanbad,Urban,138.05,619.35,2022,972,19.47,False,1.36,Approved,173,Not_Required,45.08,0.0,0.0,0.36,0.8478,0.6928,0.55,0.0,2.1432,4,0,Medium,32.14,Moderate
NHAI-UP-2021-0549,Highway,Uttar Pradesh,Moradabad,Rural_Agri,268.06,1746.02,2021,566,27.53,False,2.21,Approved,207,Not_Required,63.84,0.0,0.0,1.0,0.7813,0.4713,0.6,0.0,2.4298,5,0,High,43.17,Moderate
MNRE-MP-2023-0335,Renewable_Energy,Madhya Pradesh,Chhindwara,Rural_Agri,10.56,34.41,2023,57,22.52,False,2.49,Pending,251,Not_Required,58.99,1.0,0.0,1.0,0.5003,0.5082,0.5,0.0,1.063,3,0,High,51.26,High
MoR-AP-2022-0176,Railway,Andhra Pradesh,Vizianagaram,Rural_Agri,238.72,1343.64,2022,1455,35.56,False,2.1,Pending,355,Approved,39.49,1.0,0.0,1.0,0.8975,0.5713,0.75,0.0,2.3797,4,0,High,63.21,High
NHAI-UP-2019-0550,Highway,Uttar Pradesh,Moradabad,Rural_Agri,354.28,2823.73,2019,1514,42.23,False,2.38,Rejected,345,Approved,38.62,1.0,0.0,1.0,0.9024,0.4713,0.6,0.0,2.5506,7,0,High,60.29,High
MoR-JH-2018-0122,Railway,Jharkhand,Ramgarh,Tribal_Schedule_V,305.74,1831.4,2018,405,31.45,False,3.09,Approved,544,Not_Required,38.48,0.0,0.0,1.0,0.7401,0.6881,0.55,0.0,2.4868,8,1,Very_High,41.45,Moderate
MNRE-WB-2022-0190,Renewable_Energy,West Bengal,Jalpaiguri,Rural_Agri,21.87,77.7,2022,47,22.58,False,1.66,Exempted,265,Not_Required,40.37,0.0,0.0,0.66,0.477,0.4149,0.8,0.0,1.3593,4,0,High,35.9,Moderate
MoR-GJ-2021-0423,Railway,Gujarat,Anand,Rural_Agri,667.58,5255.63,2021,2894,46.74,True,2.18,Pending,429,Not_Required,13.51,1.0,0.0,1.0,0.9822,0.5431,0.55,0.7,2.8252,5,1,Very_High,71.19,High
NHAI-MH-2024-0641,Highway,Maharashtra,Satara,Urban,321.2,1607.85,2024,4900,18.74,True,2.25,Approved,262,Not_Required,44.79,0.0,0.0,1.0,1.0,0.5256,0.6,0.7,2.5081,2,0,High,57.5,High
NHAI-GJ-2019-0424,Highway,Gujarat,Panchmahal,Forest_Eco_Sensitive,147.26,448.53,2019,63,51.45,True,2.55,Rejected,585,Approved,0.0,1.0,0.0,1.0,0.5125,0.5459,0.55,0.7,2.171,7,1,Very_High,62.97,High
MNRE-RJ-2021-0463,Renewable_Energy,Rajasthan,Pali,Rural_Agri,84.9,422.52,2021,184,10.96,False,3.02,Exempted,216,Not_Required,44.89,0.0,0.0,1.0,0.6433,0.4767,0.4,0.0,1.934,5,0,High,36.76,Moderate
MoR-MP-2016-0336,Railway,Madhya Pradesh,Chhindwara,Forest_Eco_Sensitive,253.2,1669.69,2016,169,39.83,False,2.61,Approved,450,Stage_1_Pending,0.0,0.0,1.0,1.0,0.6329,0.6,0.5,0.0,2.4052,10,1,Very_High,53.58,High
MoR-RJ-2025-0464,Railway,Rajasthan,Jhunjhunu,Tribal_Schedule_V,381.96,2104.29,2025,509,57.69,False,3.31,Approved,608,Stage_1_Pending,27.84,0.0,1.0,1.0,0.7682,0.5826,0.4,0.0,2.5832,1,1,Very_High,53.94,High
NHAI-TS-2024-0193,Highway,Telangana,Nalgonda,Tribal_Schedule_V,147.47,1023.14,2024,318,52.01,True,3.54,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7104,0.5578,0.5,0.7,2.1716,2,1,Very_High,80.43,Critical
NHAI-LA-2019-0009,Highway,Ladakh,Leh,Forest_Eco_Sensitive,209.98,1110.96,2019,129,52.13,True,2.93,Pending,546,Approved,2.79,1.0,0.0,1.0,0.5998,0.7371,0.65,0.7,2.3242,7,1,Very_High,66.5,High
NHAI-UP-2026-0551,Highway,Uttar Pradesh,Sonbhadra,Rural_Agri,82.05,642.26,2026,200,20.83,False,2.68,Approved,255,Not_Required,44.22,0.0,0.0,1.0,0.6535,0.4713,0.6,0.0,1.9193,0,0,High,40.94,Moderate
MoR-RJ-2023-0465,Railway,Rajasthan,Bharatpur,Tribal_Schedule_V,165.72,1219.09,2023,305,54.53,False,3.32,Approved,544,Stage_1_Pending,0.0,0.0,1.0,1.0,0.7053,0.5826,0.4,0.0,2.222,3,1,Very_High,52.84,High
NHAI-MH-2025-0642,Highway,Maharashtra,Nashik,Rural_Agri,213.25,1445.26,2025,783,13.62,False,1.93,Approved,149,Not_Required,67.25,0.0,0.0,0.93,0.8212,0.5256,0.6,0.0,2.3309,1,0,Medium,42.65,Moderate
MoR-GJ-2019-0425,Railway,Gujarat,Ahmedabad,Rural_Agri,326.93,2199.53,2019,1111,23.2,False,2.93,Pending,465,Stage_1_Pending,0.0,1.0,1.0,1.0,0.8643,0.5431,0.55,0.0,2.5158,7,1,Very_High,73.63,High
NHAI-RJ-2023-0466,Highway,Rajasthan,Jhunjhunu,Urban,214.38,1369.08,2023,1951,20.25,False,1.72,Approved,68,Not_Required,52.8,0.0,0.0,0.72,0.9336,0.5716,0.4,0.0,2.3332,3,0,Low,36.94,Moderate
MoR-AP-2025-0177,Railway,Andhra Pradesh,East Godavari,Rural_Agri,316.97,1655.08,2025,1091,25.74,True,2.97,Approved,545,Not_Required,31.98,0.0,0.0,1.0,0.8621,0.5713,0.75,0.7,2.5024,1,1,Very_High,58.09,High
NHAI-TN-2023-0377,Highway,Tamil Nadu,Coimbatore,Rural_Agri,177.46,988.57,2023,235,17.95,False,1.43,Pending,387,Not_Required,47.15,1.0,0.0,0.43,0.6733,0.4794,0.7,0.0,2.2515,3,1,Very_High,48.31,Moderate
NHAI-MH-2020-0643,Highway,Maharashtra,Bhandara,Urban,409.33,3822.95,2020,6145,33.01,False,2.04,Approved,103,Not_Required,52.69,0.0,0.0,1.0,1.0,0.5256,0.6,0.0,2.6131,6,0,Medium,47.0,Moderate
NHAI-TS-2018-0194,Highway,Telangana,Rangareddy,Rural_Agri,129.05,716.93,2018,324,29.67,False,2.05,Rejected,393,Stage_1_Pending,4.31,1.0,1.0,1.0,0.7127,0.5578,0.5,0.0,2.1141,8,1,Very_High,69.97,High
NHAI-UP-2023-0552,Highway,Uttar Pradesh,Muzaffarnagar,Rural_Agri,138.52,1178.11,2023,528,21.15,False,2.49,Approved,325,Not_Required,46.52,0.0,0.0,1.0,0.7727,0.4713,0.6,0.0,2.1446,3,0,High,43.02,Moderate
NHAI-KL-2025-0104,Highway,Kerala,Idukki,Rural_Agri,177.44,936.5,2025,532,18.5,False,2.68,Approved,201,Not_Required,55.16,0.0,0.0,1.0,0.7737,0.5694,0.75,0.0,2.2515,1,0,High,46.04,Moderate
MNRE-DN-2025-0007,Renewable_Energy,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tribal_Schedule_V,53.5,198.21,2025,57,19.21,True,2.78,Rejected,431,Approved,9.91,1.0,0.0,1.0,0.5003,0.4253,0.55,0.7,1.7364,1,1,Very_High,62.76,High
NHAI-TN-2021-0378,Highway,Tamil Nadu,Chennai,Rural_Agri,143.68,801.53,2021,215,30.97,False,1.91,Pending,356,Not_Required,34.34,1.0,0.0,0.91,0.6624,0.4794,0.7,0.0,2.1604,5,0,High,56.52,High
NHAI-AS-2015-0082,Highway,Assam,Dibrugarh,Forest_Eco_Sensitive,175.94,553.56,2015,164,40.46,False,2.44,Approved,440,Approved,52.19,0.0,0.0,1.0,0.6292,0.5526,0.85,0.0,2.2478,11,1,Very_High,45.51,Moderate
NHAI-RJ-2022-0467,Highway,Rajasthan,Jhunjhunu,Rural_Agri,141.81,1422.07,2022,469,29.18,False,1.45,Approved,152,Not_Required,15.36,0.0,0.0,0.45,0.7582,0.5716,0.4,0.0,2.1548,4,0,Medium,29.14,Moderate
NHAI-UP-2017-0553,Highway,Uttar Pradesh,Ghaziabad,Forest_Eco_Sensitive,313.38,2310.87,2017,100,36.94,True,2.96,Pending,545,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5687,0.4713,0.6,0.7,2.4975,9,1,Very_High,79.95,Critical
MNRE-BR-2022-0194,Renewable_Energy,Bihar,Darbhanga,Rural_Agri,113.33,543.16,2022,498,27.16,False,1.62,Pending,334,Not_Required,18.65,1.0,0.0,0.62,0.7655,0.381,0.75,0.0,2.0582,4,0,High,54.25,High
NHAI-JH-2026-0123,Highway,Jharkhand,Gumla,Tribal_Schedule_V,68.96,382.95,2026,193,37.89,True,3.25,Pending,615,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6491,0.6928,0.55,0.7,1.8448,0,1,Very_High,80.36,Critical
MoR-MH-2016-0644,Railway,Maharashtra,Palghar,Rural_Agri,550.28,3491.58,2016,1655,34.16,True,2.72,Rejected,255,Not_Required,31.08,1.0,0.0,1.0,0.9134,0.5481,0.6,0.7,2.7414,10,0,High,70.98,High
NHAI-UP-2017-0554,Highway,Uttar Pradesh,Meerut,Urban,257.12,1908.29,2017,6001,24.92,False,2.25,Approved,148,Not_Required,24.66,0.0,0.0,1.0,1.0,0.4713,0.6,0.0,2.4118,9,0,Medium,47.0,Moderate
MoR-GJ-2024-0426,Railway,Gujarat,Bhavnagar,Forest_Eco_Sensitive,510.38,2460.15,2024,160,29.25,False,2.91,Pending,444,Stage_1_Pending,3.65,1.0,1.0,1.0,0.6262,0.5431,0.55,0.0,2.7087,2,1,Very_High,69.46,High
NHAI-TR-2020-0012,Highway,Tripura,Gomati,Rural_Agri,206.88,820.25,2020,139,23.9,False,2.64,Pending,122,Not_Required,43.35,0.5,0.0,1.0,0.6089,0.7595,0.7,0.0,2.3178,6,0,Medium,49.66,Moderate
NHAI-KL-2025-0105,Highway,Kerala,Thrissur,Rural_Agri,250.47,1482.96,2025,1223,22.19,False,2.38,Pending,257,Not_Required,49.92,1.0,0.0,1.0,0.8761,0.5694,0.75,0.0,2.4005,1,0,High,62.83,High
